Entity,Code,Year,"Outdoor ozone pollution (deaths per 100,000)","Household pollution (deaths per 100,000)","Outdoor particulate pollution (deaths per 100,000)"
Egypt,EGY,12/31/3793,3.840412658,8.77652742,108.0893893
Egypt,EGY,12/31/3794,3.957800553,7.823953202,109.9608742
Egypt,EGY,12/31/3795,4.043761184,6.97659456,111.284519
Egypt,EGY,12/31/3796,4.056856687,6.181565652,110.3421866
Egypt,EGY,12/31/3797,4.073131297,5.598131966,109.2560755
Egypt,EGY,12/31/3798,4.134241885,5.018865535,110.4066022
Egypt,EGY,12/31/3799,4.083153318,4.175223119,108.6849874
Egypt,EGY,12/31/3800,4.144645892,3.60222325,109.5299548
Egypt,EGY,12/31/3801,4.259925607,3.152912332,111.6976567
Egypt,EGY,12/31/3802,4.322458315,2.745531823,111.8017861
Egypt,EGY,12/31/3803,4.391726327,2.396031276,107.8644697
Egypt,EGY,12/31/3804,4.445331108,2.049628195,108.4206883
Egypt,EGY,12/31/3805,4.369385669,1.649881903,106.4102935
Egypt,EGY,12/31/3806,4.389499622,1.370499013,105.2114532
Egypt,EGY,12/31/3807,4.480651586,1.070172268,111.0628064
Egypt,EGY,12/31/3808,4.551895382,0.86761179,110.2777459
Egypt,EGY,12/31/3809,4.614963789,0.726384217,109.6162665
El Salvador,SLV,12/31/3810,1.595411949,51.299829,18.13947933
El Salvador,SLV,12/31/3811,1.57736075,49.90521406,18.58019318
El Salvador,SLV,12/31/3812,1.602049769,50.12720242,19.75898044
El Salvador,SLV,12/31/3813,1.585608347,48.6465203,20.2764043
El Salvador,SLV,12/31/3814,1.603783789,48.60420862,21.30626461
El Salvador,SLV,12/31/3815,1.46918824,43.14960329,20.42631426
El Salvador,SLV,12/31/3816,1.431807952,41.85902797,21.13186872
El Salvador,SLV,12/31/3817,1.33934622,39.02683955,21.31592393
El Salvador,SLV,12/31/3818,1.278131734,36.7414786,21.98654922
El Salvador,SLV,12/31/3819,1.237229923,34.75061926,22.35190366
El Salvador,SLV,12/31/3820,1.193793913,31.95568982,22.46651339
El Salvador,SLV,12/31/3821,1.193820519,30.05990932,22.98611498
El Salvador,SLV,12/31/3822,1.191318211,28.15426597,23.47315766
El Salvador,SLV,12/31/3823,1.233667125,27.20332745,24.72895691
El Salvador,SLV,12/31/3824,1.302931018,27.13078143,26.33705453
El Salvador,SLV,12/31/3825,1.333922906,26.22504117,27.46409112
El Salvador,SLV,12/31/3826,1.313317959,24.39319756,27.56284278
El Salvador,SLV,12/31/3827,1.372878225,24.03424819,29.41225562
El Salvador,SLV,12/31/3828,1.33788478,22.27403897,28.75321269
El Salvador,SLV,12/31/3829,1.390114664,22.21691232,29.72216025
El Salvador,SLV,12/31/3830,1.384802766,20.85444539,29.01319469
El Salvador,SLV,12/31/3831,1.410745992,19.46631262,31.48019981
El Salvador,SLV,12/31/3832,1.372445344,18.24683567,29.19255976
El Salvador,SLV,12/31/3833,1.421133976,17.89523056,30.15286316
El Salvador,SLV,12/31/3834,1.506504557,18.53704533,30.0661839
El Salvador,SLV,12/31/3835,1.523970582,17.75887,29.97389634
El Salvador,SLV,12/31/3836,1.513729128,17.08333939,28.79898106
El Salvador,SLV,12/31/3837,1.510195987,16.14333569,28.62946891
England,,12/31/3838,1.922709542,2.596656097,38.28084082
England,,12/31/3839,1.908787149,2.294750884,37.46439231
England,,12/31/3840,1.88464019,2.022259691,36.50556534
England,,12/31/3841,1.911390194,1.835921046,36.7142461
England,,12/31/3842,1.843856245,1.591698796,35.07955415
England,,12/31/3843,1.866483062,1.451835225,34.91810804
England,,12/31/3844,1.834894205,1.304149083,33.83589115
England,,12/31/3845,1.816126487,1.169421903,32.66219001
England,,12/31/3846,1.816649933,1.054633249,31.84491588
England,,12/31/3847,1.823253485,0.940835883,30.70825372
England,,12/31/3848,1.797500693,0.829055938,29.12111077
England,,12/31/3849,1.795126612,0.733443802,27.69331209
England,,12/31/3850,1.82719506,0.669641557,27.09724828
England,,12/31/3851,1.851792544,0.603694068,26.39188094
England,,12/31/3852,1.779389314,0.520099298,24.54956856
England,,12/31/3853,1.761878179,0.462533504,23.44515346
England,,12/31/3854,1.749105689,0.416632498,22.71588488
England,,12/31/3855,1.718637088,0.374020066,21.71683266
England,,12/31/3856,1.723213865,0.343796731,21.22288707
England,,12/31/3857,1.673336744,0.307200969,20.1346814
England,,12/31/3858,1.658896224,0.280718794,19.39322781
England,,12/31/3859,1.639335208,0.249507278,19.11592184
England,,12/31/3860,1.643972358,0.239481049,17.79648748
England,,12/31/3861,1.677624888,0.228678157,17.66307337
England,,12/31/3862,1.647609785,0.218693971,16.51022063
England,,12/31/3863,1.69332716,0.211632605,16.63328775
England,,12/31/3864,1.710410453,0.2045924,16.33570163
England,,12/31/3865,1.712086414,0.196988607,16.22855707
Equatorial Guinea,GNQ,12/31/3866,1.709225134,222.314631,34.87405037
Equatorial Guinea,GNQ,12/31/3867,1.693306214,219.0651844,35.05794537
Equatorial Guinea,GNQ,12/31/3868,1.667056853,212.1264596,35.12687818
Equatorial Guinea,GNQ,12/31/3869,1.6564077,206.1281905,36.03543582
Equatorial Guinea,GNQ,12/31/3870,1.650282694,202.5667692,35.8746282
Equatorial Guinea,GNQ,12/31/3871,1.644963047,196.6757138,36.39536466
Equatorial Guinea,GNQ,12/31/3872,1.645185801,186.8576061,37.90004961
Equatorial Guinea,GNQ,12/31/3873,1.559963909,164.0023163,37.37592654
Equatorial Guinea,GNQ,12/31/3874,1.51106194,147.8880932,37.51363478
Equatorial Guinea,GNQ,12/31/3875,1.468027381,135.0875498,36.98058316
Equatorial Guinea,GNQ,12/31/3876,1.414257769,121.4136952,35.89059619
Equatorial Guinea,GNQ,12/31/3877,1.345748756,107.4295838,34.93027863
Equatorial Guinea,GNQ,12/31/3878,1.28109309,95.73792469,33.31669187
Equatorial Guinea,GNQ,12/31/3879,1.260964058,88.97529988,32.61354748
Equatorial Guinea,GNQ,12/31/3880,1.226662618,81.84398186,31.06537492
Equatorial Guinea,GNQ,12/31/3881,1.206856389,76.45977885,30.60994143
Equatorial Guinea,GNQ,12/31/3882,1.219323924,73.10241502,31.75873418
Equatorial Guinea,GNQ,12/31/3883,1.205884591,68.11353581,32.02418785
Equatorial Guinea,GNQ,12/31/3884,1.200258026,63.87496452,32.2694987
Equatorial Guinea,GNQ,12/31/3885,1.201786172,60.67034003,32.50550229
Equatorial Guinea,GNQ,12/31/3886,1.20397562,57.16309905,32.54749005
Equatorial Guinea,GNQ,12/31/3887,1.208403663,53.21538482,33.12762698
Equatorial Guinea,GNQ,12/31/3888,1.223779489,50.67168282,32.95196363
Equatorial Guinea,GNQ,12/31/3889,1.236616413,48.33196865,32.38710319
Equatorial Guinea,GNQ,12/31/3890,1.254665582,45.96653099,33.30694593
Equatorial Guinea,GNQ,12/31/3891,1.282663815,42.00401618,37.55180524
Equatorial Guinea,GNQ,12/31/3892,1.315420262,39.93560516,38.94641163
Equatorial Guinea,GNQ,12/31/3893,1.343968992,38.69715608,38.81393882
Eritrea,ERI,12/31/3894,5.390092406,215.3788939,33.68401883
Eritrea,ERI,12/31/3895,5.455674664,227.0538148,37.39932446
Eritrea,ERI,12/31/3896,5.361530317,217.1732336,37.76740898
Eritrea,ERI,12/31/3897,5.249089,204.1676538,37.63523709
Eritrea,ERI,12/31/3898,5.16224567,195.6048737,37.66465031
Eritrea,ERI,12/31/3899,4.707302318,179.317058,36.53383441
Eritrea,ERI,12/31/3900,4.931950059,178.6597909,38.54627725
Eritrea,ERI,12/31/3901,4.773391983,170.9189405,38.64498887
Eritrea,ERI,12/31/3902,4.610191336,162.5553676,38.83830796
Eritrea,ERI,12/31/3903,4.445301336,154.2259537,38.88896649
Eritrea,ERI,12/31/3904,4.101465674,145.4415664,37.17670424
Eritrea,ERI,12/31/3905,4.201399269,143.6758585,38.58641063
Eritrea,ERI,12/31/3906,4.111282293,136.7520111,38.56441226
Eritrea,ERI,12/31/3907,4.056106215,133.0576242,38.22352942
Eritrea,ERI,12/31/3908,4.01122349,130.8644232,38.11562187
Eritrea,ERI,12/31/3909,3.906576443,127.5733958,37.26115351
Eritrea,ERI,12/31/3910,3.941172849,125.9708813,37.90668484
Eritrea,ERI,12/31/3911,3.895335201,123.6791448,37.49297385
Eritrea,ERI,12/31/3912,3.857847419,121.6638048,36.82694839
Eritrea,ERI,12/31/3913,3.825979584,119.3789328,35.9664229
Eritrea,ERI,12/31/3914,3.831083964,118.7481086,35.04837391
Eritrea,ERI,12/31/3915,3.807371536,115.9625749,34.75618683
Eritrea,ERI,12/31/3916,3.778569376,112.5808748,34.91756266
Eritrea,ERI,12/31/3917,3.754542287,108.4286912,35.82949635
Eritrea,ERI,12/31/3918,3.748626764,106.5667644,33.68715295
Eritrea,ERI,12/31/3919,3.780360169,101.657208,37.19493826
Eritrea,ERI,12/31/3920,3.761993839,98.41313912,36.36123194
Eritrea,ERI,12/31/3921,3.750114096,94.84387619,35.67072414
Estonia,EST,12/31/3922,0.832383746,26.56238939,27.40861354
Estonia,EST,12/31/3923,0.837704962,26.3616857,28.27596933
Estonia,EST,12/31/3924,0.815422947,24.96274171,28.19460971
Estonia,EST,12/31/3925,0.846861275,25.71564223,30.32456955
Estonia,EST,12/31/3926,0.874353567,26.71543742,32.42873031
Estonia,EST,12/31/3927,0.818078555,24.63428198,30.47709673
Estonia,EST,12/31/3928,0.730565352,21.41021014,27.17356822
Estonia,EST,12/31/3929,0.716378393,20.33322716,26.48631203
Estonia,EST,12/31/3930,0.738400588,20.14388531,27.29687108
Estonia,EST,12/31/3931,0.710022978,18.47733656,25.60276534
Estonia,EST,12/31/3932,0.711044811,17.27986216,25.06586031
Estonia,EST,12/31/3933,0.743003101,16.90770913,25.71207165
Estonia,EST,12/31/3934,0.739444444,15.84613437,24.92064641
Estonia,EST,12/31/3935,0.738877425,14.8452648,23.9893101
Estonia,EST,12/31/3936,0.744813708,13.46354228,23.15537522
Estonia,EST,12/31/3937,0.737869843,12.08007032,22.3791466
Estonia,EST,12/31/3938,0.755914805,11.15244901,22.00861321
Estonia,EST,12/31/3939,0.76535863,10.11547078,21.6660675
Estonia,EST,12/31/3940,0.72870091,8.713993725,19.89384803
Estonia,EST,12/31/3941,0.710683135,7.809979494,18.60908584
Estonia,EST,12/31/3942,0.67820927,6.64658947,16.90232661
Estonia,EST,12/31/3943,0.682516547,5.987360472,16.18851334
Estonia,EST,12/31/3944,0.692537205,5.564678218,14.67257379
Estonia,EST,12/31/3945,0.682703196,5.098950556,13.40026219
Estonia,EST,12/31/3946,0.700752245,4.698820911,13.53151247
Estonia,EST,12/31/3947,0.666571205,4.306394038,11.63883325
Estonia,EST,12/31/3948,0.650877564,4.046433005,11.36116081
Estonia,EST,12/31/3949,0.644178341,3.932634445,11.14902884
Ethiopia,ETH,12/31/3950,2.610032146,119.4465155,38.69123803
Ethiopia,ETH,12/31/3951,2.605081306,115.8498822,39.6498859
Ethiopia,ETH,12/31/3952,2.610346103,114.785173,40.29409022
Ethiopia,ETH,12/31/3953,2.596665629,115.1002781,39.48077821
Ethiopia,ETH,12/31/3954,2.574465296,116.9298338,37.57136311
Ethiopia,ETH,12/31/3955,2.536223536,124.0213804,33.55736878
Ethiopia,ETH,12/31/3956,2.474933275,130.6191178,29.97722152
Ethiopia,ETH,12/31/3957,2.425983335,137.3756827,26.70080266
Ethiopia,ETH,12/31/3958,2.370635782,142.1959778,23.83582612
Ethiopia,ETH,12/31/3959,2.312967863,145.0303136,21.23341968
Ethiopia,ETH,12/31/3960,2.244985907,145.5130658,19.12490982
Ethiopia,ETH,12/31/3961,2.18142306,144.4315737,17.69909043
Ethiopia,ETH,12/31/3962,2.135718337,140.9917071,16.64903177
Ethiopia,ETH,12/31/3963,2.110439062,138.318508,15.81198683
Ethiopia,ETH,12/31/3964,2.083270795,135.1871928,15.13723891
Ethiopia,ETH,12/31/3965,2.035521214,129.7384398,14.69756969
Ethiopia,ETH,12/31/3966,1.997829023,124.2527074,14.62902832
Ethiopia,ETH,12/31/3967,1.947271098,118.0499503,14.73301307
Ethiopia,ETH,12/31/3968,1.900390987,111.7665094,14.85041027
Ethiopia,ETH,12/31/3969,1.869517431,106.1823798,14.9433711
Ethiopia,ETH,12/31/3970,1.84102195,100.0033719,15.08788178
Ethiopia,ETH,12/31/3971,1.803459294,94.15850236,15.28062035
Ethiopia,ETH,12/31/3972,1.770610141,88.97733127,15.26512862
Ethiopia,ETH,12/31/3973,1.747391544,84.17663943,15.2569857
Ethiopia,ETH,12/31/3974,1.738959028,80.39812529,15.14513705
Ethiopia,ETH,12/31/3975,1.736261407,76.01804826,16.60148733
Ethiopia,ETH,12/31/3976,1.749093238,72.65922548,17.00678718
Ethiopia,ETH,12/31/3977,1.766512964,70.59407937,17.2425537
Fiji,FJI,12/31/3978,0.237114481,90.33381484,23.46233493
Fiji,FJI,12/31/3979,0.238890287,91.22020126,24.61459338
Fiji,FJI,12/31/3980,0.239938336,91.68339858,25.84036646
Fiji,FJI,12/31/3981,0.239953665,92.78369324,27.30474057
Fiji,FJI,12/31/3982,0.245626249,94.66633204,29.33709897
Fiji,FJI,12/31/3983,0.247889059,96.27245077,30.93175955
Fiji,FJI,12/31/3984,0.249808752,97.79786845,33.41045007
Fiji,FJI,12/31/3985,0.255912654,101.9317918,36.67720737
Fiji,FJI,12/31/3986,0.244451812,99.43916481,37.85156393
Fiji,FJI,12/31/3987,0.237968061,100.1068282,39.94293641
Fiji,FJI,12/31/3988,0.22616932,98.48430381,41.01298629
Fiji,FJI,12/31/3989,0.214506201,94.5577626,41.42077554
Fiji,FJI,12/31/3990,0.208611663,92.43324701,42.02545391
Fiji,FJI,12/31/3991,0.195084674,90.760233,42.87522086
Fiji,FJI,12/31/3992,0.175178479,86.84749911,42.54646439
Fiji,FJI,12/31/3993,0.165789671,84.69113218,43.04982746
Fiji,FJI,12/31/3994,0.161548595,83.10513822,44.24092273
Fiji,FJI,12/31/3995,0.15213189,82.00975109,45.85529619
Fiji,FJI,12/31/3996,0.143174339,80.88027874,46.83262648
Fiji,FJI,12/31/3997,0.133624427,77.01117448,46.35271427
Fiji,FJI,12/31/3998,0.129702602,73.94979068,46.56043716
Fiji,FJI,12/31/3999,0.126153491,72.08540162,48.57879619
Fiji,FJI,12/31/4000,0.122916124,70.52018873,46.08736852
Fiji,FJI,12/31/4001,0.123807658,68.43946699,44.53955724
Fiji,FJI,12/31/4002,0.124191182,65.42129056,44.45677179
Fiji,FJI,12/31/4003,0.125030434,63.73648974,44.52781647
Fiji,FJI,12/31/4004,0.126206076,60.83021611,42.71538538
Fiji,FJI,12/31/4005,0.128667006,57.96317382,42.52815292
Finland,FIN,12/31/4006,0.921456515,1.499085899,24.75576355
Finland,FIN,12/31/4007,0.893640527,1.373093374,23.74157163
Finland,FIN,12/31/4008,0.896302297,1.29506046,23.28339841
Finland,FIN,12/31/4009,0.895455055,1.205425789,22.57106832
Finland,FIN,12/31/4010,0.859163981,1.059101174,20.90447005
Finland,FIN,12/31/4011,0.889539211,0.974229963,20.51814577
Finland,FIN,12/31/4012,0.908769234,0.902471697,19.74835715
Finland,FIN,12/31/4013,0.931976793,0.822224462,19.29942321
Finland,FIN,12/31/4014,0.94907279,0.75989789,18.64431974
Finland,FIN,12/31/4015,0.946842635,0.691854858,17.97810281
Finland,FIN,12/31/4016,0.933751092,0.627513455,17.21775819
Finland,FIN,12/31/4017,0.909948271,0.574814999,16.40572247
Finland,FIN,12/31/4018,0.890438969,0.525438601,15.90203627
Finland,FIN,12/31/4019,0.871553003,0.46708507,15.20720125
Finland,FIN,12/31/4020,0.854094834,0.41950823,14.54058087
Finland,FIN,12/31/4021,0.850426237,0.366526816,13.70378156
Finland,FIN,12/31/4022,0.839276012,0.324969396,13.07475859
Finland,FIN,12/31/4023,0.843281868,0.30183425,12.86844195
Finland,FIN,12/31/4024,0.831660316,0.273442848,12.4396433
Finland,FIN,12/31/4025,0.832781686,0.245851215,12.02757439
Finland,FIN,12/31/4026,0.830238429,0.222907233,11.58969703
Finland,FIN,12/31/4027,0.818337896,0.201713288,11.17183149
Finland,FIN,12/31/4028,0.808426469,0.18441465,9.71821167
Finland,FIN,12/31/4029,0.802858843,0.167708916,8.868855911
Finland,FIN,12/31/4030,0.787312692,0.154559019,8.761753489
Finland,FIN,12/31/4031,0.77519559,0.141220513,7.840072316
Finland,FIN,12/31/4032,0.787174977,0.133322521,7.544358233
Finland,FIN,12/31/4033,0.804794085,0.132150865,7.635161604
France,FRA,12/31/4034,2.46134457,1.049093589,23.03121971
France,FRA,12/31/4035,2.382549907,0.917741211,22.42761443
France,FRA,12/31/4036,2.329815069,0.796958728,21.8547966
France,FRA,12/31/4037,2.304706867,0.707563137,21.53759045
France,FRA,12/31/4038,2.245060067,0.62823941,20.88257137
France,FRA,12/31/4039,2.216304239,0.576825414,20.49932202
France,FRA,12/31/4040,2.185548395,0.515157624,20.13562682
France,FRA,12/31/4041,2.112190125,0.463448925,19.53054115
France,FRA,12/31/4042,2.087475794,0.429454579,19.65562827
France,FRA,12/31/4043,1.98050784,0.390594275,19.23465157
France,FRA,12/31/4044,1.773644859,0.35504112,18.45374479
France,FRA,12/31/4045,1.671042387,0.321599552,18.20212021
France,FRA,12/31/4046,1.611701384,0.296061168,18.01984981
France,FRA,12/31/4047,1.561247989,0.268195958,17.70568577
France,FRA,12/31/4048,1.428933084,0.229986028,16.39847074
France,FRA,12/31/4049,1.406550452,0.210593524,16.19802923
France,FRA,12/31/4050,1.355176196,0.189335164,15.68891723
France,FRA,12/31/4051,1.320486439,0.173964686,15.26617776
France,FRA,12/31/4052,1.309678031,0.159881503,15.09371238
France,FRA,12/31/4053,1.303599214,0.146908978,14.99099614
France,FRA,12/31/4054,1.286616269,0.134794422,14.59248792
France,FRA,12/31/4055,1.269919359,0.124504534,14.31105535
France,FRA,12/31/4056,1.246853948,0.120015981,13.47758036
France,FRA,12/31/4057,1.214088393,0.111046336,12.91067489
France,FRA,12/31/4058,1.160380831,0.105396368,11.6349752
France,FRA,12/31/4059,1.164517929,0.098971365,11.7637854
France,FRA,12/31/4060,1.135190771,0.095674805,10.91680944
France,FRA,12/31/4061,1.131926392,0.088896866,10.77740994
Gabon,GAB,12/31/4062,1.398376471,86.33312968,42.49292749
Gabon,GAB,12/31/4063,1.37624133,80.89725141,43.99565373
Gabon,GAB,12/31/4064,1.35660066,76.0299719,45.29534254
Gabon,GAB,12/31/4065,1.342282093,71.87633696,46.18609122
Gabon,GAB,12/31/4066,1.346555722,68.40289825,47.74036859
Gabon,GAB,12/31/4067,1.352007687,65.0842802,49.08601026
Gabon,GAB,12/31/4068,1.360622134,61.76250171,51.40930832
Gabon,GAB,12/31/4069,1.344196698,57.11338851,52.55115564
Gabon,GAB,12/31/4070,1.339918686,53.3511357,53.544053
Gabon,GAB,12/31/4071,1.338017193,50.12742765,54.17233905
Gabon,GAB,12/31/4072,1.338862849,47.52148613,54.69295796
Gabon,GAB,12/31/4073,1.331881921,44.70050045,56.73911499
Gabon,GAB,12/31/4074,1.299703826,41.48773302,56.62175289
Gabon,GAB,12/31/4075,1.298131924,39.70431216,57.29693345
Gabon,GAB,12/31/4076,1.290419737,37.5600076,57.46804069
Gabon,GAB,12/31/4077,1.265610235,35.1813603,56.66317012
Gabon,GAB,12/31/4078,1.255499751,32.64877474,58.46428852
Gabon,GAB,12/31/4079,1.225305761,29.69557258,58.73800338
Gabon,GAB,12/31/4080,1.215767464,27.46019169,59.32400352
Gabon,GAB,12/31/4081,1.196698505,25.21724392,58.74789795
Gabon,GAB,12/31/4082,1.172127387,22.89476117,57.26327136
Gabon,GAB,12/31/4083,1.17788074,20.46762891,58.67452759
Gabon,GAB,12/31/4084,1.180723024,18.4901781,58.11625685
Gabon,GAB,12/31/4085,1.182836033,16.75587997,57.69616493
Gabon,GAB,12/31/4086,1.195660961,15.06502454,58.20998798
Gabon,GAB,12/31/4087,1.212704921,13.38805523,59.94010644
Gabon,GAB,12/31/4088,1.229723501,12.13215104,59.86522349
Gabon,GAB,12/31/4089,1.248200205,10.87468633,60.28809483
Gambia,GMB,12/31/4090,2.36027884,149.8729707,20.04459228
Gambia,GMB,12/31/4091,2.29888685,146.5319714,20.25984024
Gambia,GMB,12/31/4092,2.227600102,143.2043247,20.20225922
Gambia,GMB,12/31/4093,2.148908815,140.2796404,20.04256045
Gambia,GMB,12/31/4094,2.082654469,137.6738096,20.26312679
Gambia,GMB,12/31/4095,2.01256487,135.6665559,20.29382292
Gambia,GMB,12/31/4096,1.940701017,133.955069,20.76725131
Gambia,GMB,12/31/4097,1.867363739,132.4290832,21.00654681
Gambia,GMB,12/31/4098,1.800204105,130.5493915,21.15065204
Gambia,GMB,12/31/4099,1.771192824,128.4473178,21.4679614
Gambia,GMB,12/31/4100,1.7751608,127.6947945,21.60414093
Gambia,GMB,12/31/4101,1.797004318,127.8792624,21.93484732
Gambia,GMB,12/31/4102,1.82659183,128.1068569,21.85099878
Gambia,GMB,12/31/4103,1.852675901,128.1124744,21.40209268
Gambia,GMB,12/31/4104,1.884056818,128.3605648,21.28914716
Gambia,GMB,12/31/4105,1.911450447,127.9394793,21.28295651
Gambia,GMB,12/31/4106,1.938493023,126.9133552,21.64210199
Gambia,GMB,12/31/4107,1.960661699,125.4690141,21.95364528
Gambia,GMB,12/31/4108,1.973574869,123.9630635,21.85468219
Gambia,GMB,12/31/4109,1.992377825,121.6514457,22.05637022
Gambia,GMB,12/31/4110,2.016046813,119.4708626,22.39876942
Gambia,GMB,12/31/4111,2.057196187,118.6122558,22.07157763
Gambia,GMB,12/31/4112,2.098481427,117.0226664,23.2477957
Gambia,GMB,12/31/4113,2.144057991,115.9584569,22.97954112
Gambia,GMB,12/31/4114,2.185161278,114.5155758,23.44152304
Gambia,GMB,12/31/4115,2.223279862,109.5800412,27.40310081
Gambia,GMB,12/31/4116,2.274023471,109.3508382,25.21402206
Gambia,GMB,12/31/4117,2.315740791,106.754078,26.3111261
Georgia,GEO,12/31/4118,1.870785597,54.97553626,44.99839949
Georgia,GEO,12/31/4119,1.631797729,53.6559176,45.30949363
Georgia,GEO,12/31/4120,1.476360758,53.66587728,45.26975503
Georgia,GEO,12/31/4121,1.432067179,52.48556424,43.67278248
Georgia,GEO,12/31/4122,1.395399972,53.93381248,43.93296392
Georgia,GEO,12/31/4123,1.269365591,51.17741516,40.52605226
Georgia,GEO,12/31/4124,1.278676161,49.24766673,38.37726448
Georgia,GEO,12/31/4125,1.31970966,48.73138352,37.58777573
Georgia,GEO,12/31/4126,1.299865092,48.61214318,37.10044303
Georgia,GEO,12/31/4127,1.326837996,48.34623517,36.73592215
Georgia,GEO,12/31/4128,1.315298463,48.70642723,36.56658761
